film,number,abstract,starring,name,subjects,cinematography,director,gross,producer,language
Hollow Man,"http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_science_fiction_horror_films-http://dbpedia.org/resource/Category:Columbia_Pictures_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_invisibility-http://dbpedia.org/resource/Category:Films_about_mass_murder-http://dbpedia.org/resource/Category:Films_about_scientists-http://dbpedia.org/resource/Category:Films_directed_by_Paul_Verhoeven-http://dbpedia.org/resource/Category:Films_produced_by_Douglas_Wick-http://dbpedia.org/resource/Category:Films_scored_by_Jerry_Goldsmith-http://dbpedia.org/resource/Category:Films_set_in_Washington,_D.C.-http://dbpedia.org/resource/Category:Films_shot_in_Los_Angeles-http://dbpedia.org/resource/Category:Films_shot_in_Washington,_D.C.-http://dbpedia.org/resource/Category:German_films-http://dbpedia.org/resource/Category:German_science_fiction_horror_films",http://dbpedia.org/resource/Jost_Vacano,Paul Verhoeven,1.902E8,http://dbpedia.org/resource/Alan Marshall (producer)--http://dbpedia.org/resource/Douglas Wick,English,,,,
Vampire Hunter D: Bloodlust,http://dbpedia.org/resource/Category:2000_anime_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_fantasy_films-http://dbpedia.org/resource/Category:2000s_monster_movies-http://dbpedia.org/resource/Category:2000s_science_fiction_films-http://dbpedia.org/resource/Category:Animated_post-apocalyptic_films-http://dbpedia.org/resource/Category:Dark_fantasy_anime_and_manga-http://dbpedia.org/resource/Category:Discotek_Media-http://dbpedia.org/resource/Category:Dracula_films-http://dbpedia.org/resource/Category:Fiction_set_in_the_7th_millennium_or_beyond-http://dbpedia.org/resource/Category:Films_about_kidnapping-http://dbpedia.org/resource/Category:Films_based_on_Japanese_novels-http://dbpedia.org/resource/Category:Films_directed_by_Yoshiaki_Kawajiri-http://dbpedia.org/resource/Category:Films_set_in_castles-http://dbpedia.org/resource/Category:Hong_Kong_films-http://dbpedia.org/resource/Category:Hong_Kong_supernatural_horror_films-http://dbpedia.org/resource/Category:Horror_anime_and_manga-http://dbpedia.org/resource/Category:Japanese_action_horror_films-http://dbpedia.org/resource/Category:Japanese_animated_horror_films-http://dbpedia.org/resource/Category:Japanese_animated_science_fiction_films-http://dbpedia.org/resource/Category:Japanese_films-http://dbpedia.org/resource/Category:Madhouse_(company)-http://dbpedia.org/resource/Category:Post-apocalyptic_anime_and_manga-http://dbpedia.org/resource/Category:Vampire_Hunter_D-http://dbpedia.org/resource/Category:Vampires_in_animated_film-http://dbpedia.org/resource/Category:Vampires_in_anime_and_manga-http://dbpedia.org/resource/Category:Werewolves_in_animated_film,na,Yoshiaki Kawajiri,151086.0,http://dbpedia.org/resource/Masao Maruyama (film producer),English,,,,
Dial D for Demons,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:Cantonese-language_films-http://dbpedia.org/resource/Category:Films_directed_by_Billy_Tang-http://dbpedia.org/resource/Category:Hong_Kong_films-http://dbpedia.org/resource/Category:Hong_Kong_supernatural_horror_films,na,Billy Tang,1053486.0,http://dbpedia.org/resource/Billy Tang,Cantonese,,,,
The Watcher,http://dbpedia.org/resource/Category:2000_crime_thriller_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_psychological_thriller_films-http://dbpedia.org/resource/Category:2000s_serial_killer_films-http://dbpedia.org/resource/Category:American_crime_thriller_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_psychological_horror_films-http://dbpedia.org/resource/Category:American_serial_killer_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_psychopaths-http://dbpedia.org/resource/Category:Films_about_the_Federal_Bureau_of_Investigation-http://dbpedia.org/resource/Category:Films_scored_by_Marco_Beltrami-http://dbpedia.org/resource/Category:Films_set_in_Chicago-http://dbpedia.org/resource/Category:Films_shot_in_Chicago-http://dbpedia.org/resource/Category:Universal_Pictures_films,http://dbpedia.org/resource/Michael_Chapman_(cinematographer),na,4.73E7,http://dbpedia.org/resource/Christopher Eberts--http://dbpedia.org/resource/Clark Peterson,English,,,,
A Wicked Ghost II: The Fear,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:Cantonese-language_films-http://dbpedia.org/resource/Category:Hong_Kong_films-http://dbpedia.org/resource/Category:Hong_Kong_supernatural_horror_films,na,na,407346.0,,Cantonese,,,,
The Irrefutable Truth About Demons,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:New_Zealand_films-http://dbpedia.org/resource/Category:New_Zealand_horror_films,na,Glenn Standring,na,,English,,,,
They Nest,http://dbpedia.org/resource/Category:2000_directorial_debut_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000s_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_natural_horror_films-http://dbpedia.org/resource/Category:American_science_fiction_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_insects-http://dbpedia.org/resource/Category:Films_about_physicians-http://dbpedia.org/resource/Category:Films_directed_by_Ellory_Elkayem-http://dbpedia.org/resource/Category:Films_set_in_Maine-http://dbpedia.org/resource/Category:The_Kushner-Locke_Company_films,na,Ellory Elkayem,na,,English,,,,
--Kumiko Asō--Seiichi Tanabe--Yukie Nakama,Ring 0: Birthday,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_ghost_films-http://dbpedia.org/resource/Category:Films_about_bullying-http://dbpedia.org/resource/Category:Films_about_revenge-http://dbpedia.org/resource/Category:Films_about_telekinesis-http://dbpedia.org/resource/Category:Films_based_on_short_fiction-http://dbpedia.org/resource/Category:Films_directed_by_Norio_Tsuruta-http://dbpedia.org/resource/Category:Films_set_in_1968-http://dbpedia.org/resource/Category:Japanese_films-http://dbpedia.org/resource/Category:Japanese_ghost_films-http://dbpedia.org/resource/Category:Japanese_horror_films-http://dbpedia.org/resource/Category:The_Ring_(franchise)-http://dbpedia.org/resource/Category:Toho_films,na,http://dbpedia.org/resource/Norio_Tsuruta,na,,Japanese,,Japanese,
" but is confounded each time by his honesty which compels him to tell the grisly stories associated with each house he shows the couple.""",http://dbpedia.org/resource/Allison_Smith_(actress)--http://dbpedia.org/resource/Brenda_Strong--http://dbpedia.org/resource/Bryan_Cranston--http://dbpedia.org/resource/Carmine_Giovinazzo--http://dbpedia.org/resource/David_DeLuise--http://dbpedia.org/resource/John_Ritter--http://dbpedia.org/resource/Rachel_York--http://dbpedia.org/resource/Will_Estes,Terror Tract,Category:2000 comedy films-Category:2000 films-Category:American comedy horror films-Category:American films-Category:American horror anthology films-Category:American television films-Category:English-language films-Category:Films scored by Brian Tyler,na,na,na,Steven G. Kaplan,English,Steven G. Kaplan,
,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:American_action_horror_films-http://dbpedia.org/resource/Category:English-language_films,na,na,na,,English,,,,
Leprechaun in the Hood,http://dbpedia.org/resource/Category:2000_direct-to-video_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:African-American_comedy_horror_films-http://dbpedia.org/resource/Category:American_slasher_films-http://dbpedia.org/resource/Category:American_supernatural_horror_films-http://dbpedia.org/resource/Category:Direct-to-video_horror_films-http://dbpedia.org/resource/Category:Direct-to-video_sequel_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Hood_films-http://dbpedia.org/resource/Category:Leprechaun_(film_series)-http://dbpedia.org/resource/Category:Transgender-related_films-http://dbpedia.org/resource/Category:Trimark_Pictures_films,na,na,na,,English,,,,
Octopus,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_monster_movies-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_monster_movies-http://dbpedia.org/resource/Category:American_television_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_cephalopods-http://dbpedia.org/resource/Category:Films_shot_in_Bulgaria-http://dbpedia.org/resource/Category:Giant_monster_films-http://dbpedia.org/resource/Category:Nu_Image_films-http://dbpedia.org/resource/Category:Submarine_films,na,na,na,http://dbpedia.org/resource/Boaz Davidson--http://dbpedia.org/resource/Danny Lerner--http://dbpedia.org/resource/David Varod,na,,,,
" with paintings by H. R. Giger and a plot that had been called Hellraiser in outer space."" Jack Sholder was hired for substantial uncredited reshoots", and Francis Ford Coppola was brought in for editing purposes. Various sources suggest that little of Hill's work remains in the theatrical cut of the film. The film shares several plot similarities with the film Event Horizon," released in 19""",--Angela Bassett--James Spader--Lou Diamond Phillips--Peter Facinelli--Robert Forster--Robin Tunney--Wilson Cruz,Supernova,2000 films-2000 horror films-2000s science fiction horror films-2000s thriller films-American films-American science fiction horror films-American space adventure films-American thriller films-English-language films-Fiction about supernovae-Films directed by Alan Smithee-Films directed by Walter Hill-Films set in the 22nd century-Metro-Goldwyn-Mayer films-Swiss films-Swiss horror films,Lloyd Ahern II,Walter Hill,1.48E7,Walter Hill,English
Scream 3: The Album,http://dbpedia.org/resource/Category:2000_comedy_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_independent_films-http://dbpedia.org/resource/Category:2000s_comedy_horror_films-http://dbpedia.org/resource/Category:2000s_mystery_thriller_films-http://dbpedia.org/resource/Category:2000s_slasher_films-http://dbpedia.org/resource/Category:American_black_comedy_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_independent_films-http://dbpedia.org/resource/Category:American_mystery_thriller_films-http://dbpedia.org/resource/Category:American_sequel_films-http://dbpedia.org/resource/Category:Dimension_Films_films-http://dbpedia.org/resource/Category:Films_about_Hollywood-http://dbpedia.org/resource/Category:Films_about_filmmaking-http://dbpedia.org/resource/Category:Films_about_siblings-http://dbpedia.org/resource/Category:Films_directed_by_Wes_Craven-http://dbpedia.org/resource/Category:Films_scored_by_Marco_Beltrami-http://dbpedia.org/resource/Category:Films_set_in_2000-http://dbpedia.org/resource/Category:Films_set_in_Los_Angeles-http://dbpedia.org/resource/Category:Films_set_in_studio_lots-http://dbpedia.org/resource/Category:Films_with_screenplays_by_Ehren_Kruger-http://dbpedia.org/resource/Category:Fratricide_in_fiction-http://dbpedia.org/resource/Category:Impact_of_the_Columbine_High_School_massacre_on_cinema-http://dbpedia.org/resource/Category:Post-traumatic_stress_disorder_in_fiction-http://dbpedia.org/resource/Category:Satirical_films-http://dbpedia.org/resource/Category:Scream_(film_series),http://dbpedia.org/resource/Peter_Deming,Wes Craven,1.618E8,,English,,,,
Urban Legends: Final Cut,http://dbpedia.org/resource/Category:2000_directorial_debut_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_slasher_films-http://dbpedia.org/resource/Category:2000s_teen_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_horror_thriller_films-http://dbpedia.org/resource/Category:American_mystery_films-http://dbpedia.org/resource/Category:Films_based_on_urban_legends-http://dbpedia.org/resource/Category:Mystery_horror_films-http://dbpedia.org/resource/Category:Original_Film_films-http://dbpedia.org/resource/Category:Self-reflexive_films,na,John Ottman,3.86E7,http://dbpedia.org/resource/Gina Matthews,English,,,,
Killjoy,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_slasher_films-http://dbpedia.org/resource/Category:Blaxploitation_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Fictional_clowns-http://dbpedia.org/resource/Category:Horror_films_about_clowns,na,Craig Ross Jr.,na,http://dbpedia.org/resource/Mel Johnson Jr.,English,,,,
Anatomy,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_psychological_thriller_films-http://dbpedia.org/resource/Category:2000s_horror_thriller_films-http://dbpedia.org/resource/Category:2000s_slasher_films-http://dbpedia.org/resource/Category:Columbia_Pictures_films-http://dbpedia.org/resource/Category:Films_directed_by_Stefan_Ruzowitzky-http://dbpedia.org/resource/Category:Films_set_in_Germany-http://dbpedia.org/resource/Category:Films_set_in_universities_and_colleges-http://dbpedia.org/resource/Category:Films_shot_in_Germany-http://dbpedia.org/resource/Category:German-language_films-http://dbpedia.org/resource/Category:German_films-http://dbpedia.org/resource/Category:German_horror_thriller_films-http://dbpedia.org/resource/Category:German_psychological_thriller_films-http://dbpedia.org/resource/Category:German_slasher_films,na,Stefan Ruzowitzky,na,,German,,,,
The Sight,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_television_films-http://dbpedia.org/resource/Category:2000s_horror_thriller_films-http://dbpedia.org/resource/Category:20th_Century_Fox_Television_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_horror_television_films-http://dbpedia.org/resource/Category:American_horror_thriller_films-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:British_horror_television_films-http://dbpedia.org/resource/Category:British_horror_thriller_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:FX_Networks_original_programming-http://dbpedia.org/resource/Category:Films_directed_by_Paul_W._S._Anderson-http://dbpedia.org/resource/Category:Films_scored_by_Jocelyn_Pook-http://dbpedia.org/resource/Category:Television_pilots_not_picked_up_as_a_series,na,Paul W. S. Anderson,na,,English,,,,
Bloody Beach,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:Korean-language_films-http://dbpedia.org/resource/Category:South_Korean_films-http://dbpedia.org/resource/Category:South_Korean_horror_films-http://dbpedia.org/resource/Category:South_Korean_serial_killer_films-http://dbpedia.org/resource/Category:South_Korean_slasher_films,na,na,na,,Korean,,,,
Trancers 6,http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_science_fiction_horror_films-http://dbpedia.org/resource/Category:2002_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_science_fiction_horror_films-http://dbpedia.org/resource/Category:American_sequel_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_shot_in_Los_Angeles-http://dbpedia.org/resource/Category:Trancers_(film_series),na,na,na,,English,,,,
Christina's House,http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_slasher_films-http://dbpedia.org/resource/Category:Canadian_films-http://dbpedia.org/resource/Category:Canadian_slasher_films-http://dbpedia.org/resource/Category:Supernatural_slasher_films,na,na,na,,English,,,,
Shark Attack 2,http://dbpedia.org/resource/Category:2000_direct-to-video_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_action_films-http://dbpedia.org/resource/Category:2000s_thriller_films-http://dbpedia.org/resource/Category:Direct-to-video_sequel_films,na,na,na,,English,,,,
Scream 3,http://dbpedia.org/resource/Category:2000_comedy_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_independent_films-http://dbpedia.org/resource/Category:2000s_comedy_horror_films-http://dbpedia.org/resource/Category:2000s_mystery_thriller_films-http://dbpedia.org/resource/Category:2000s_slasher_films-http://dbpedia.org/resource/Category:American_black_comedy_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_independent_films-http://dbpedia.org/resource/Category:American_mystery_thriller_films-http://dbpedia.org/resource/Category:American_sequel_films-http://dbpedia.org/resource/Category:Dimension_Films_films-http://dbpedia.org/resource/Category:Films_about_Hollywood-http://dbpedia.org/resource/Category:Films_about_filmmaking-http://dbpedia.org/resource/Category:Films_about_siblings-http://dbpedia.org/resource/Category:Films_directed_by_Wes_Craven-http://dbpedia.org/resource/Category:Films_scored_by_Marco_Beltrami-http://dbpedia.org/resource/Category:Films_set_in_2000-http://dbpedia.org/resource/Category:Films_set_in_Los_Angeles-http://dbpedia.org/resource/Category:Films_set_in_studio_lots-http://dbpedia.org/resource/Category:Films_with_screenplays_by_Ehren_Kruger-http://dbpedia.org/resource/Category:Fratricide_in_fiction-http://dbpedia.org/resource/Category:Impact_of_the_Columbine_High_School_massacre_on_cinema-http://dbpedia.org/resource/Category:Post-traumatic_stress_disorder_in_fiction-http://dbpedia.org/resource/Category:Satirical_films-http://dbpedia.org/resource/Category:Scream_(film_series),http://dbpedia.org/resource/Peter_Deming,Wes Craven,1.618E8,,English,,,,
Shadow of the Vampire,http://dbpedia.org/resource/Category:2000_comedy_horror_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_multilingual_films-http://dbpedia.org/resource/Category:American_supernatural_horror_films-http://dbpedia.org/resource/Category:BBC_Film_films-http://dbpedia.org/resource/Category:British_comedy_films-http://dbpedia.org/resource/Category:British_films-http://dbpedia.org/resource/Category:British_supernatural_horror_films-http://dbpedia.org/resource/Category:Cultural_depictions_of_German_men-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_based_on_urban_legends-http://dbpedia.org/resource/Category:Films_set_in_Berlin-http://dbpedia.org/resource/Category:German-language_films-http://dbpedia.org/resource/Category:Gothic_horror_films-http://dbpedia.org/resource/Category:Lionsgate_films-http://dbpedia.org/resource/Category:Luxembourgian_films-http://dbpedia.org/resource/Category:Nosferatu,na,E. Elias Merhige,1.12E7,,,,,,
Shadow of the Vampire,http://dbpedia.org/resource/Category:Biographical_films_about_actors-http://dbpedia.org/resource/Category:Cultural_depictions_of_German_men-http://dbpedia.org/resource/Category:Cultural_depictions_of_actors-http://dbpedia.org/resource/Category:Cultural_depictions_of_film_directors-http://dbpedia.org/resource/Category:Dracula_films-http://dbpedia.org/resource/Category:F._W._Murnau-http://dbpedia.org/resource/Category:Films_about_filmmaking-http://dbpedia.org/resource/Category:Films_about_films-http://dbpedia.org/resource/Category:Films_about_snuff_films-http://dbpedia.org/resource/Category:Films_directed_by_E._Elias_Merhige-http://dbpedia.org/resource/Category:Films_produced_by_Nicolas_Cage-http://dbpedia.org/resource/Category:Films_set_in_1921-http://dbpedia.org/resource/Category:Films_set_in_Czechoslovakia-http://dbpedia.org/resource/Category:Films_set_in_Poland-http://dbpedia.org/resource/Category:Films_set_in_Slovakia-http://dbpedia.org/resource/Category:Films_set_in_castles-http://dbpedia.org/resource/Category:Films_shot_in_Luxembourg-http://dbpedia.org/resource/Category:Luxembourgian_LGBT-related_films-http://dbpedia.org/resource/Category:Luxembourgian_horror_films-http://dbpedia.org/resource/Category:Luxembourgish-language_films-http://dbpedia.org/resource/Category:Period_horror_films-http://dbpedia.org/resource/Category:Saturn_Films_films-http://dbpedia.org/resource/Category:Vampires_in_film,na,E. Elias Merhige,1.12E7,,,,,,
Cherry Falls,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_independent_films-http://dbpedia.org/resource/Category:2000s_satirical_films-http://dbpedia.org/resource/Category:2000s_slasher_films-http://dbpedia.org/resource/Category:2000s_teen_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_independent_films-http://dbpedia.org/resource/Category:American_satirical_films-http://dbpedia.org/resource/Category:American_slasher_films-http://dbpedia.org/resource/Category:American_teen_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_virginity-http://dbpedia.org/resource/Category:Films_set_in_Virginia-http://dbpedia.org/resource/Category:Films_shot_in_Virginia-http://dbpedia.org/resource/Category:Rogue_(company)_films,http://dbpedia.org/resource/Anthony_B._Richmond,Geoffrey Wright,na,,English,,,,
The Bogus Witch Project,http://dbpedia.org/resource/Category:2000_comedy_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_parody_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_parody_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Parodies_of_horror-http://dbpedia.org/resource/Category:Trimark_Pictures_films,na,Victor Kargan,na,http://dbpedia.org/resource/Alex Zamm--http://dbpedia.org/resource/Mark Amin,English,,,,
Ancient Evil: Scream of the Mummy,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_monster_movies-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_horror_films-http://dbpedia.org/resource/Category:Films_directed_by_David_DeCoteau-http://dbpedia.org/resource/Category:Mexican_films-http://dbpedia.org/resource/Category:Mexican_horror_films-http://dbpedia.org/resource/Category:Mummy_films,na,David DeCoteau,na,http://dbpedia.org/resource/Bob Van Ronkel--http://dbpedia.org/resource/David DeCoteau--http://dbpedia.org/resource/David Silberg--http://dbpedia.org/resource/Michael Catalano--http://dbpedia.org/resource/Oleg Kapanets--http://dbpedia.org/resource/Sam Irvin,English,,,,
The St. Francisville Experiment,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_haunted_house_films-http://dbpedia.org/resource/Category:American_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_set_in_Louisiana-http://dbpedia.org/resource/Category:Films_shot_in_Louisiana-http://dbpedia.org/resource/Category:Found_footage_films-http://dbpedia.org/resource/Category:Trimark_Pictures_films,na,Ted Nicolaou,na,http://dbpedia.org/resource/Dana Scanlan--http://dbpedia.org/resource/Gary Schmoeller--http://dbpedia.org/resource/Paul Salamoff,English,,,,
The Art of Dying,http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:Spanish_films-http://dbpedia.org/resource/Category:Spanish_slasher_films,na,Álvaro Fernández Armero,na,,Spanish,,,,
Possessed,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_television_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_supernatural_horror_films-http://dbpedia.org/resource/Category:American_television_films-http://dbpedia.org/resource/Category:Films_about_Catholic_priests-http://dbpedia.org/resource/Category:Films_about_Spiritism-http://dbpedia.org/resource/Category:Films_about_exorcism-http://dbpedia.org/resource/Category:Films_based_on_American_horror_novels-http://dbpedia.org/resource/Category:Films_directed_by_Steven_E._de_Souza-http://dbpedia.org/resource/Category:Films_scored_by_John_Frizzell_(composer)-http://dbpedia.org/resource/Category:Films_set_in_1944-http://dbpedia.org/resource/Category:Films_set_in_France-http://dbpedia.org/resource/Category:Films_set_in_St._Louis-http://dbpedia.org/resource/Category:Films_set_in_the_1950s-http://dbpedia.org/resource/Category:Horror_television_films-http://dbpedia.org/resource/Category:Religious_horror_films-http://dbpedia.org/resource/Category:World_War_II_films,na,Steven E. de Souza,na,,English,,,,
They Nest,http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_science_fiction_films-http://dbpedia.org/resource/Category:2000s_science_fiction_horror_films,na,Ellory Elkayem,na,,English,,,,
Crazy Lips,http://dbpedia.org/resource/Category:2000_comedy_films-http://dbpedia.org/resource/Category:2000_comedy_horror_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_independent_films-http://dbpedia.org/resource/Category:2000s_supernatural_horror_films-http://dbpedia.org/resource/Category:Japanese_comedy_films-http://dbpedia.org/resource/Category:Japanese_films-http://dbpedia.org/resource/Category:Japanese_independent_films-http://dbpedia.org/resource/Category:Japanese_supernatural_horror_films,na,Hirohisa Sasaki,na,,Japanese,,,,
Deep in the Woods,http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000s_slasher_films-http://dbpedia.org/resource/Category:French_films-http://dbpedia.org/resource/Category:French_horror_films-http://dbpedia.org/resource/Category:French_slasher_films-http://dbpedia.org/resource/Category:Gothic_horror_films,na,na,na,,French,,,,
Bloody Murder,http://dbpedia.org/resource/Category:2000_direct-to-video_films-http://dbpedia.org/resource/Category:2000_films-http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:2000_independent_films-http://dbpedia.org/resource/Category:2000s_slasher_films-http://dbpedia.org/resource/Category:2000s_teen_horror_films-http://dbpedia.org/resource/Category:American_direct-to-video_films-http://dbpedia.org/resource/Category:American_exploitation_films-http://dbpedia.org/resource/Category:American_films-http://dbpedia.org/resource/Category:American_films_about_revenge-http://dbpedia.org/resource/Category:American_independent_films-http://dbpedia.org/resource/Category:American_slasher_films-http://dbpedia.org/resource/Category:Direct-to-video_horror_films-http://dbpedia.org/resource/Category:English-language_films-http://dbpedia.org/resource/Category:Films_about_bullying-http://dbpedia.org/resource/Category:Films_about_games-http://dbpedia.org/resource/Category:Films_about_mass_murder-http://dbpedia.org/resource/Category:Films_about_summer_camps-http://dbpedia.org/resource/Category:Films_set_in_1981-http://dbpedia.org/resource/Category:Films_set_in_1999-http://dbpedia.org/resource/Category:Films_set_in_Nevada-http://dbpedia.org/resource/Category:Films_set_in_forests-http://dbpedia.org/resource/Category:Films_shot_in_California,na,na,na,,English,,,,
Isola,http://dbpedia.org/resource/Category:2000_horror_films-http://dbpedia.org/resource/Category:Japanese_films-http://dbpedia.org/resource/Category:Japanese_horror_films,na,Toshiyuki Mizutani,na,,na,,,,
