film,number,abstract,starring,name,subjects,cinematography,director,gross,producer,language
Legion (2010 film),18473521,"Legion is a 2010 American action horror film directed by Scott Stewart and co-written by Stewart and Peter Schink. The film stars Paul Bettany, Lucas Black, Tyrese Gibson, Adrianne Palicki, Kate Walsh, and Dennis Quaid. Sony Pictures Worldwide Acquisitions Group acquired most of this film's worldwide distribution rights, and the group opened this film in North America theatrically on January 22, 2010 through Screen Gems. A television series called Dominion, set 25 years after the film, premiered on the American cable television network Syfy on June 19, 2014.",--Adrianne Palicki--Charles S. Dutton--Dennis Quaid--Jon Tenney--Kate Walsh--Kevin Durand--Lucas Black--Paul Bettany--Tyrese Gibson--Willa Holland,Legion,2010 directorial debut films-2010 films-2010 horror films-2010s action horror films-2010s fantasy adventure films-2010s supernatural horror films-American action horror films-American fantasy action films-American fantasy adventure films-American films-American pregnancy films-American supernatural horror films-Apocalyptic films-Bold Films films-English-language films-Films about angels-Films adapted into television shows-Films directed by Scott Stewart (director)-Films scored by John Frizzell (composer)-Films set in Los Angeles-Films set in restaurants-Films shot in New Mexico-Screen Gems films-Supernatural action films,John Lindley (cinematographer),Scott Stewart (director),6.79E7,Scott Stewart (director),English
Vanishing on 7th Street,27463222,"Vanishing on 7th Street is a 2010 American post-apocalyptic thriller film directed by Brad Anderson and starring Hayden Christensen, Thandiwe Newton and John Leguizamo.",Hayden Christensen--Jacob Latimore--John Leguizamo--Thandiwe Newton,Vanishing on 7th Street,2010 horror films-2010 psychological thriller films-2010s mystery films-2010s psychological horror films-American films-American mystery thriller films-American post-apocalyptic films-American psychological horror films-American psychological thriller films-Films directed by Brad Anderson-Films scored by Lucas Vidal-Films set in Detroit-Films set in a movie theatre-Films shot in Michigan-Mandalay Pictures films,Uta Briesewitz,Brad Anderson (director),1068682.0,Brad Anderson (director),English
Saw 3D,24341999,"Saw 3D (also known as Saw: The Final Chapter) is a 2010 American 3D horror film directed by Kevin Greutert and written by Patrick Melton and Marcus Dunstan. It is the seventh installment in the Saw film series. The film stars Tobin Bell, Costas Mandylor, Betsy Russell, Sean Patrick Flanery, and Cary Elwes. It also featured the final film appearance of Chester Bennington before his death in 2017. The plot follows a man who, after falsely claiming to be a survivor of one of the Jigsaw Killer's games in order to become a local celebrity, finds himself part of a real game where he must save his wife. Meanwhile, Jill Tuck informs the Internal Affairs that rogue Detective Mark Hoffman is the man responsible for the recent Jigsaw games, and Hoffman hunts her down.",--Betsy Russell--Cary Elwes--Costas Mandylor--Sean Patrick Flanery--Tobin Bell,Saw 3D Original Motion Picture Soundtrack,2010 3D films-2010 films-2010 horror films-2010s serial killer films-American 3D films-American films-American sequel films-American serial killer films-Censored films-Crime horror films-English-language films-Films directed by Kevin Greutert-Films scored by Charlie Clouser-Films shot in Toronto-Lionsgate films-Saw (franchise) films-Torture in films,na,Kevin Greutert,1.362E8,Kevin Greutert,English
Saw 3D,24341999,"Saw 3D (also known as Saw: The Final Chapter) is a 2010 American 3D horror film directed by Kevin Greutert and written by Patrick Melton and Marcus Dunstan. It is the seventh installment in the Saw film series. The film stars Tobin Bell, Costas Mandylor, Betsy Russell, Sean Patrick Flanery, and Cary Elwes. It also featured the final film appearance of Chester Bennington before his death in 2017. The plot follows a man who, after falsely claiming to be a survivor of one of the Jigsaw Killer's games in order to become a local celebrity, finds himself part of a real game where he must save his wife. Meanwhile, Jill Tuck informs the Internal Affairs that rogue Detective Mark Hoffman is the man responsible for the recent Jigsaw games, and Hoffman hunts her down.",--Betsy Russell--Cary Elwes--Costas Mandylor--Sean Patrick Flanery--Tobin Bell,Saw 3D,2010 films-2010 horror films-2010s serial killer films-American 3D films-American films-American sequel films-American serial killer films-Censored films-Crime horror films-English-language films-Films directed by Kevin Greutert-Films shot in Toronto-Lionsgate films-Saw (franchise) films-Torture in films,na,Kevin Greutert,1.362E8,Kevin Greutert,English
Chain Letter (film),27202558,"Chain Letter is a 2010 American slasher film directed by Deon Taylor. It was written by Diana Erwin, Michael J. Pagan, and Deon Taylor. The film is about six friends who are stalked by a murderer that uses chains to kill them if they do not pass on the chain letter to five people.",--Cherilyn Wilson--Michael J. Pagan--Bai Ling--Betsy Russell--Brad Dourif--Keith David--Matt Cohen (actor)--Michael Bailey Smith--Nikki Reed--Noah Segan,Chain Letter,2010 films-2010 horror films-2010 horror thriller films-2010s serial killer films-American films-American horror thriller films-American slasher films-English-language films-Films based on urban legends-Films directed by Deon Taylor-Films shot in California,na,Deon Taylor,1022453.0,Deon Taylor,English
The Maze (2010 film),33504661,"The Maze is an American horror film, directed by Stephen Shimek and starringShalaina Castle, Brandon Sean Pearson, Clare Niederpruem, Kyle Paul and Will Tye Nelson. With a budget of $200,000, it was released to theaters on 19 October 2010.",Brandon Sean Pearson--Clare Niederpruem--Kyle Paul--Shalaina Castle--Will Tye Nelson,The Maze,2010 films-2010 horror films-American films-American horror films-English-language films-Mazes,Ephraim Smith,Stephen Shimek,na,Stephen Shimek,English
Puppet Master: Axis of Evil,23632489,Puppet Master: Axis of Evil (Otherwise known as Puppet Master 9: Axis of Evil ) directed by David DeCoteau (Puppet Master III: Toulon's Revenge) is the ninth official entry into the Puppet Master series of horror films in 2010.,--Ada Zhou Fang--Jenna Gallaher--Jerry Hoffman--Levi Fiehler--Taylor M. Graham--Tom Sandoval--Erica Shaffer,Puppet Master: Axis of Evil,2010 films-2010 horror films-2010s supernatural horror films-American action horror films-American films-Films directed by David DeCoteau-Films featuring puppetry-Films set in 1939-Full Moon Features films-Puppet Master (film series)-World War II films,na,David DeCoteau,na,David DeCoteau,English
Fading of the Cries,23955746,"Fading of the Cries is a 2008 American fantasy film starring Brad Dourif, Thomas Ian Nicholas, Mackenzie Rosman and Elaine Hendrix.",Thomas Ian Nicholas--Brad Dourif--Elaine Hendrix--Mackenzie Rosman,Fading of the Cries,2010 directorial debut films-2010 films-2010 horror films-American films-American supernatural horror films-American zombie films-English-language films,na,Steven McGuire,na,Steven McGuire,English
Fading of the Cries,23955746,"Fading of the Cries is a 2008 American fantasy film starring Brad Dourif, Thomas Ian Nicholas, Mackenzie Rosman and Elaine Hendrix.",Thomas Ian Nicholas--Brad Dourif--Elaine Hendrix--Mackenzie Rosman,Fading of the Cries,2010 directorial debut films-2010 films-2010 horror films-American films-American supernatural horror films-American zombie films-English-language films,na,Steven McGuire,na,Steven McGuire,English
Caged (2010 film),28014469,"Caged (French: Captifs) is a 2010 French horror film directed and co-written by and it is based on a true story. The film is about a woman named Carole who is traumatized after seeing her friend Laura being killed by a dog twenty years ago. Carole works as an aid worker in former Yugoslavia and begins to leave from Kosovo with two co-workers, when she is kidnapped by an Albanian gang of masked men who deal with human organ trafficking.",Arie Elmaleh--Igor Skreblin--Ivan Franek--Zoe Felix--Éric Savin,Caged,2010 directorial debut films-2010 films-2010 horror films-Films about organ trafficking-French-language films-French films-French horror films,na,Yann Gozlan,190312.0,Yann Gozlan,French
Jinni (film),58527265,"Jinni is a 2010 Maldivian horror film directed by Abdul Faththaah. Produced by Ahmed Sharan Hassan under Dash Studio, the film stars Ali Seezan, Mariyam Afeefa and Amira Ismail in pivotal roles. The film was released on 28 January 2010. The film is based on a true stories that occurred in an island of Maldives. The entire film is shot at B. Kamadhoo. The film took eight months to be completed and ready for release.",Ali Seezan--Amira Ismail--Mariyam Afeefa,Jinni,2010 films-2010 horror films-Maldivian films-Maldivian horror films,Ibrahim Wisan,Abdul Faththaah,na,Abdul Faththaah,Dhivehi
Growth (film),26279540,Growth is a 2010 American horror film written and directed by Gabriel Cowan.,Mircea Monroe,Growth,2010 films-2010 horror films-2010s monster movies-American films-American independent films-American monster movies-English-language films-Fictional parasites and parasitoids,na,Gabriel Cowan,na,Gabriel Cowan,English
Madness (2010 film),38073503,"Madness is a 2010 horror film written and directed by Sonny Laguna, David Liljeblad and Tommy Wiklund. It is a horror film that follows two young teenagers as they hitchhike with some boys, but get captured by a crazy family of Swedes. The film is rated R for violence, nudity, gore and profanity.",Andreas Vaehi--Max Wallmo--Victoria Bloom--Yohanna Idha,Madness,2010 direct-to-video films-2010 directorial debut films-2010 films-2010 horror films-2010s teen horror films-Cheerleading films-Direct-to-video horror films-English-language films-Films about rape-Films set in 1994-Films set in Minnesota-Films shot in Sweden-Splatter films-Swedish-language films-Swedish films-Swedish horror films-Swedish independent films-Swedish slasher films,na,na,na,na,English
Mallika (2010 film),29641779,"Mallika is a Hindi horror film, produced and directed by Wilson Louis. The film was released on 3 September 2010 under the Glorious Entertainment banner.",Arjun Mahajan--Farzil Pardiwalla--Pooja Ballutia--Rajesh Khera--Sheena Nayar--Himanshu Malik--Mamik Singh--Sameer Dattani--Suresh Menon,Mallika,2010 films-2010 horror films,na,na,na,na,Hindi
Mallika (2010 film),29641779,"Mallika is a Hindi horror film, produced and directed by Wilson Louis. The film was released on 3 September 2010 under the Glorious Entertainment banner.",Arjun Mahajan--Farzil Pardiwalla--Pooja Ballutia--Rajesh Khera--Sheena Nayar--Himanshu Malik--Mamik Singh--Sameer Dattani--Suresh Menon,Mallika,2010 horror films-2010s Hindi-language films-Films featuring songs by Pritam-Films scored by Shamir Tandon-Hindi-language films-Hindi-language horror films-Indian films-Indian horror films,na,na,na,na,Hindi
The Final (film),25741529,"The Final is a 2010 American horror film written by Jason Kabolati, directed by Joey Stewart, and starring Jascha Washington, Julin, Justin S. Arnold, Lindsay Seidel, Marc Donato, Laura Ashley Samuels, Ryan Hayden, and Travis Tedford.",Eric Isenhower--Julin--Justin S. Arnold--Lindsay Seidel--Vincent Silochan--Whitney Hoy--Jascha Washington--Laura Ashley Samuels--Marc Donato--Travis Tedford,The Final,2010 films-2010 horror films-2010 horror thriller films-2010 independent films-2010 psychological thriller films-2010s high school films-2010s psychological horror films-American films-American films about revenge-American high school films-American horror thriller films-American independent films-American psychological horror films-American psychological thriller films-English-language films-Films about bullying-Films set in Texas-Films shot in Dallas,na,na,na,na,English
Ghosts Don't Exist,28643282,"Ghosts Don't Exist is a 2010 American psychological horror film written and directed by Eric Espejo and starring Phillip Roebuck, Devon Marie Burt, Frederick Cowie and Josh Davidson. A number of local Washingtonian celebrities make cameos in the film, including executive producer Chris Cooley (Washington Redskins), Lindsay Czarniak (NBC 4), Mike O'Meara (former co host of The Don and Mike Show on WJFK-FM), and Todd Yoder (NFL Free Agent).",Devon Marie Burt--Frederick Cowie--Josh Davidson--Phillip Roebuck,Ghosts Don't Exist,2010 films-2010 horror films-American films-American independent films-American psychological horror films,na,na,na,na,English
We Are the Night (film),32009448,"We Are the Night (German: Wir sind die Nacht) is a 2010 German vampire horror film directed by Dennis Gansel, starring Karoline Herfurth and Nina Hoss. The film deals with a young woman who gets bitten by a female vampire and drawn into her world. She falls in love with a young police officer who investigates a murder case involving the vampires. The film explores themes of depression, self-harm, the consequences of immortality, suicide, and explores Valerie Solanas' idea of an all-female society.",--Anna Fischer--Arved Birnbaum--Jennifer Ulrich--Karoline Herfurth--Max Riemelt--Nina Hoss--Steffi Kühnert,We Are the Night,2010 LGBT-related films-2010 films-2010 horror films-2010s feminist films-2010s supernatural horror films-Cultural depictions of Valerie Solanas-Films about immortality-Films directed by Dennis Gansel-Films set in Berlin-Films shot in Berlin-German-language films-German LGBT-related films-German films-German supernatural horror films-LGBT-related horror films-Vampires in film,na,Dennis Gansel,2300000.0,Dennis Gansel,German
Saw 3D,24341999,"Saw 3D (also known as Saw: The Final Chapter) is a 2010 American 3D horror film directed by Kevin Greutert and written by Patrick Melton and Marcus Dunstan. It is the seventh installment in the Saw film series. The film stars Tobin Bell, Costas Mandylor, Betsy Russell, Sean Patrick Flanery, and Cary Elwes. It also featured the final film appearance of Chester Bennington before his death in 2017. The plot follows a man who, after falsely claiming to be a survivor of one of the Jigsaw Killer's games in order to become a local celebrity, finds himself part of a real game where he must save his wife. Meanwhile, Jill Tuck informs the Internal Affairs that rogue Detective Mark Hoffman is the man responsible for the recent Jigsaw games, and Hoffman hunts her down.",--Betsy Russell--Cary Elwes--Costas Mandylor--Sean Patrick Flanery--Tobin Bell,Saw 3D,2010 3D films-2010 films-2010 horror films-2010s serial killer films-American 3D films-American films-American sequel films-American serial killer films-Censored films-Crime horror films-English-language films-Films directed by Kevin Greutert-Films scored by Charlie Clouser-Films shot in Toronto-Lionsgate films-Saw (franchise) films-Torture in films,na,Kevin Greutert,1.362E8,Kevin Greutert,English
The Phobos,44071300,"The Phobos (Russian: Фобос. Клуб страха, romanized: Phobos. Klub strakha) is a 2010 Russian horror film directed by Oleg Asadulin.",Agniya Kuznetsova--Alex Sparrow--Pyotr Fyodorov--Pyotr Tomashevskiy--Renata Piotrovski--Tatyana Kosmacheva--Timofey Karataev,The Phobos,2010 horror thriller films-Russian horror thriller films,na,Oleg Assadulin,na,Oleg Assadulin,Russian
The Brotherhood VI,30845953,"The Brotherhood VI: Initiation is a 2010 film directed by David DeCoteau and starring Tyson Breech, Burke Carter and Joshua Christian. It is the sixth of the Brotherhood series of homoerotic horror films that started with The Brotherhood.","Tyson Breech, Burke Carter and Joshua Christian",The Brotherhood VI: Initiation,2010 LGBT-related films-2010 films-2010 horror films-Canadian LGBT-related films-Canadian films-Canadian sequel films-Films directed by David DeCoteau-The Brotherhood (film series),na,David DeCoteau,na,David DeCoteau,English
Birdemic: Shock and Terror,25581548,"Birdemic: Shock and Terror (often shortened to Birdemic) is a 2010 American independent romantic horror film written, directed, and produced by James Nguyen, and starring Alan Bagh and Whitney Moore. Inspired by Alfred Hitchcock's The Birds, Birdemic tells the story of a romance between the two main characters as their small town is attacked by birds.",--Adam Sessa--Alan Bagh--Colton Osborne--Janae Caster--Whitney Moore,Birdemic: Shock and Terror,2000s romance films-2010 films-2010 horror films-American films-American natural horror films-American romance films-Apocalyptic films-Climate change films-Environmental films-Films set in 2008-Films set in California-Films shot in California-Horror films about birds-Romantic horror films,na,James Nguyen,na,James Nguyen,English
Fading of the Cries,23955746,"Fading of the Cries is a 2008 American fantasy film starring Brad Dourif, Thomas Ian Nicholas, Mackenzie Rosman and Elaine Hendrix.",Thomas Ian Nicholas--Brad Dourif--Elaine Hendrix--Mackenzie Rosman,Fading of the Cries,2010 directorial debut films-2010 films-2010 horror films-American films-American supernatural horror films-American zombie films-English-language films,na,Steven McGuire,na,Steven McGuire,English
Let Me In (film),23624157,"Let Me In is a 2010 American-British romantic horror film written and directed by Matt Reeves and starring Kodi Smit-McPhee, Chloë Grace Moretz, Elias Koteas, and Richard Jenkins. It is a remake of the 2008 Swedish film Let the Right One In. The film tells the story of a bullied 12-year-old boy who befriends and develops a romantic relationship with a female child vampire in Los Alamos, New Mexico, during the early 1980s.",--Chloë Grace Moretz--Elias Koteas--Kodi Smit-McPhee--Richard Jenkins,Let Me In,2010 LGBT-related films-2010 drama films-2010 films-2010 horror films-2010s coming-of-age drama films-American coming-of-age films-American drama films-American films-American remakes of Swedish films-British coming-of-age films-British drama films-British films-British horror films-English-language films-Films about bullying-Films based on Swedish novels-Films based on adaptations-Films based on horror novels-Films directed by Matt Reeves-Films scored by Michael Giacchino-Films set in 1983-Films set in New Mexico-Films shot in New Mexico-Hammer Film Productions horror films-Horror film remakes-Romantic horror films-Vampires in film,Greig Fraser,Matt Reeves,2.41E7,Matt Reeves,English
ZMD: Zombies of Mass Destruction (film),23108456,"ZMD: Zombies of Mass Destruction is a 2010 zombie comedy film directed by and starring Janette Armand, Doug Fahl, and Cooper Hopkins.",Cooper Hopkins--Doug Fahl--Janette Armand,ZMD: Zombies of Mass Destruction,2010 LGBT-related films-2010 comedy films-2010 comedy horror films-2010 films-2010 horror films-2010s English-language films-American LGBT-related films-American comedy horror films-American films-American zombie comedy films-Films set in the 2000s-Gay-related films-LGBT-related horror films,John Guleserian,Kevin Hamedani,na,Kevin Hamedani,English
Rare Exports: A Christmas Tale,29012574,"Rare Exports: A Christmas Tale is a 2010 Finnish fantasy film written and directed by Jalmari Helander about people living near Korvatunturi who discover the secret behind Santa Claus. The film is based on the 2003 short film Rare Exports Inc. and its 2005 sequel Rare Exports: The Official Safety Instructions by Jalmari Helander and Juuso Helander, both of which involve a company that traps wild Santa Clauses and trains and exports them to locations around the world.",--Ilmari Järvenpää--Jonathan Hutchings--Jorma Tommila--Onni Tommila--Peeter Jakobi--Per Christian Ellefsen--Rauno Juvonen--Risto Salmi--Tommi Korpela,Rare Exports: A Christmas Tale,2010 films-2010 horror films-2010 horror thriller films-2010s Christmas films-2010s Christmas horror films-2010s fantasy films-Christmas horror films-Dark fantasy films-English-language films-Features based on short films-Films directed by Jalmari Helander-Films set in Finland-Finnish-language films-Finnish Christmas films-Finnish films-Finnish horror films-Icon Productions films-Santa Claus in film-Scanbox Entertainment films,na,Jalmari Helander,na,Jalmari Helander,
My Ex 2: Haunted Lover,33459447,"My Ex 2 : Haunted Lover (แฟนใหม่) is a 2010 Thai Horror film, a sequel to My Ex.",Marion Affolter--Pete Thongjua--Ratchawin Wongviriya--Thongpoom Siripipat,My Ex 2: haunted Lover,2010 films-2010 horror films-Thai-language films-Thai films-Thai sequel films-Thai supernatural horror films,na,Piyapan Choopetch,na,Piyapan Choopetch,Thai
Death Bell 2: Bloody Camp,29203494,Death Bell 2: Bloody Camp (Korean: 고死 두번째 이야기 : 교생실습; RR: Gosa dubeonjjae iyagi : Gyosaengsilseup) is a 2010 Korean slasher film. It was directed by Yoo Sun-dong and is a sequel to the 2008 film Death Bell. The story is unrelated to the previous film.,Hwang Jung-eum--Kim Su-ro--Park Eun-bin--Park Ji-yeon--Son Ho-jun--Yoon Seung-ah--Yoon Shi-yoon,Death Bell 2: Bloody Camp,Next Entertainment World films-South Korean horror films-South Korean sequel films-South Korean slasher films,na,na,na,na,Korean
Sella Turcica (film),36406869,"Sella Turcica is a 2010 horror film written and directed by Fred Vogel, and co-written by Shelby Vogel and Don Moore.",Allie Nickel--Camille Keaton--Damien A. Maruscak--Harvey Daniels--Jade Risser--Sarah Thornton--Sean P. McCarthy,Sella Turcica,2010 drama films-2010 films-2010 horror films-2010 independent films-American body horror films-American films-American horror drama films-American independent films-American splatter films-American war drama films-Direct-to-video horror films-English-language films-Films shot in Ohio,na,na,na,na,English
Atrocious (film),32790121,"Atrocious is a 2010 Spanish horror film, written and directed by Fernando Barreda Luna, that was released in the United States (US) on August 17, 2011. The film relays the story of two siblings during an Easter holiday at their family's country house in Sitges; the brother decides to investigate a local urban legend involving the ghost of a missing girl named Melinda. The film was released as part of the Bloody Disgusting Selects line.",Clara Moraleda--Cristian Valencia--Rafael Amaya,Atrocious,2010 films-2010 horror films-Camcorder films-Films set in 2010-Films set in Spain-Found footage films-Spanish-language films-Spanish films-Spanish horror films,na,na,na,na,Spanish
Madness (2010 film),38073503,"Madness is a 2010 horror film written and directed by Sonny Laguna, David Liljeblad and Tommy Wiklund. It is a horror film that follows two young teenagers as they hitchhike with some boys, but get captured by a crazy family of Swedes. The film is rated R for violence, nudity, gore and profanity.",Andreas Vaehi--Max Wallmo--Victoria Bloom--Yohanna Idha,Madness,2010 direct-to-video films-2010 directorial debut films-2010 films-2010 horror films-2010s teen horror films-Cheerleading films-Direct-to-video horror films-English-language films-Films about rape-Films set in 1994-Films set in Minnesota-Films shot in Sweden-Splatter films-Swedish-language films-Swedish films-Swedish horror films-Swedish independent films-Swedish slasher films,na,na,na,na,Swedish
Klown Kamp Massacre,36304862,Klown Kamp Massacre is a 2010 American horror film written and directed by Philip H. R. Gunn and David Valdez.,Jared Herholtz--Ross Kelly (actor),Klown Kamp Massacre,2010 films-2010 horror films-American films-American slasher films-Horror films about clowns-Troma Entertainment films,na,na,na,na,English
The Man in the Maze (film),32226914,The Man in the Maze is a 2010 American horror film. The film was produced in the United States and premiered at the 2010 Mississippi International film Festival. was the presenter for the film.,Andrew Roth--Erik A. Williams--Liana Werner-Gray--Stephanie Long Lomenick,The Man in the Maze,2010 films-2010 horror films-American films-American supernatural horror films,na,na,na,na,English
Road Kill (2010 film),26190611,"Road Kill, known as Road Train in Australia, is a 2010 Australian horror film directed by Dean Francis and written by Clive Hopkins. It stars Xavier Samuel, Bobby Morley, Georgina Haig and Sophie Lowe.",--Bob Morley--Georgina Haig--Sophie Lowe--Xavier Samuel,Road Kill,2010 films-2010 horror films-2010s supernatural horror films-APRA Award winners-Australian films-Australian horror films-Australian thriller films-Films set in Australia-Films set in abandoned houses-Films shot in Flinders Ranges-Trucker films,na,na,na,na,English
Kill Katie Malone,38708150,Kill Katie Malone is a 2010 American horror film directed by Carlos Ramos Jr. and starring Masiela Lusha from The George Lopez Show and Dean Cain. The screenplay was written by Mark Onspaugh.,Jonathan 'Lil J' McDaniel--Dean Cain--Fernanda Romero--Masiela Lusha--Nick Hogan--Stephen Colletti,Kill Katie Malone,2010 films-2010 horror films-American films-American ghost films-American haunted house films-American supernatural horror films-English-language films-Films shot in Los Angeles,na,na,na,na,English
The Human Sexipede,29250240,The Human Sexipede (full title: The Human Sexipede (First Sequence: A porn parody)) is a 2010 American pornographic horror film written and directed by Lee Roy Myers. The film is a parody of the 2009 film The Human Centipede (First Sequence).,Danica Dillan--Tom Byron--Keni Styles--Sunny Lane,The Human Sexipede,2010 comedy films-2010 films-2010 horror films-2010s parody films-2010s pornographic films-American films-American parody films-American pornographic films-Films directed by Lee Roy Myers-Films shot in Los Angeles-Pornographic parody films of horror films,na,Lee Roy Myers,na,Lee Roy Myers,na
Mother's Day (2010 film),24029496,"Mother's Day is a 2010 American psychological horror film directed by Darren Lynn Bousman. It is a loose remake of Charles Kaufman's Mother's Day and was written by Scott Milam and produced by Brett Ratner. The film is about three brothers who fail to rob a bank then run to their mother so she can help them get away. The brothers discover that their mother has lost her house in a foreclosure. The brothers hold the new owners and their guests hostage. When their mother arrives, she takes control of the situation.",--Briana Evigan--Deborah Ann Woll--Jaime King--Patrick Flueger--Rebecca De Mornay--Shawn Ashmore,Mother's Day,2010 films-2010 horror films-2010 horror thriller films-American film remakes-American films-American horror thriller films-American serial killer films-English-language films-Films directed by Darren Lynn Bousman-Films set in Kansas-Films shot in Winnipeg-Home invasions in film-Horror film remakes,Joseph White (cinematographer),Darren Lynn Bousman,862769.0,Darren Lynn Bousman,English
All About Evil,27649189,"All About Evil is a 2010 American gore horror film written and directed by Joshua Grannell. It stars Natasha Lyonne, Thomas Dekker, Cassandra Peterson, Noah Segan, and Jack Donner.",--Cassandra Peterson--Jack Donner--Natasha Lyonne--Noah Segan--Thomas Dekker,All About Evil,2010 horror films-American films-American independent films-American splatter films-English-language films-Films set in San Francisco-Films shot in California-Films shot in San Francisco,na,Peaches Christ,7995.0,Peaches Christ,English
I Spit on Your Grave (2010 film),25212770,"I Spit on Your Grave is a 2010 American rape and revenge horror film and a remake of the controversial 1978 cult film I Spit on Your Grave (originally titled Day of the Woman). It was directed by Steven R. Monroe, and written by Stuart Morse, based on Zarchi's screenplay from the original film, and stars Sarah Butler, Jeff Branson, Daniel Franzese, Rodney Eastman, Chad Lindberg, Tracey Walter, and Andrew Howard. The film was followed by two sequels, I Spit on Your Grave 2 (2013) and I Spit on Your Grave III: Vengeance Is Mine (2015).",--Andrew Howard--Chad Lindberg--Daniel Franzese--Jeff Branson--Rodney Eastman--Sarah Butler--Tracey Walter,I Spit on Your Grave,2010 crime thriller films-2010 films-2010 horror films-2010 horror thriller films-2010 independent films-2010s feminist films-2010s serial killer films-American crime thriller films-American exploitation films-American film remakes-American films-American films about revenge-American horror thriller films-American independent films-American rape and revenge films-American splatter films-CineTel Films films-English-language films-Films about violence against women-Films about writers-Films directed by Steven R. Monroe-Films set in abandoned houses-Films shot in Louisiana-Gang rape in fiction-Horror film remakes-I Spit on Your Grave (film series)-Torture in films,na,Steven R. Monroe,572809.0,Steven R. Monroe,English
Uninhabited (film),28145987,"Uninhabited is a 2010 Australian horror film directed by Bill Bennett and starring Geraldine Hakewill and Henry James. The film premiered at the 2010 Cannes Film Festival and in Australia during the 2010 Melbourne International Film Festival. It tells the story of a young couple vacationing at a deserted island, later discovering it has a disturbing history.",--Geraldine Hakewill--Henry James,Uninhabited,2010 films-2010 horror films-2010s ghost films-2010s supernatural horror films-Australian films-Australian ghost films-Australian supernatural horror films-English-language films-Films directed by Bill Bennett-Films set in Queensland-Films shot in Queensland,na,Bill Bennett (director),na,Bill Bennett (director),English
Dante's Inferno: An Animated Epic,25744220,"Dante's Inferno: An Animated Epic is a direct to DVD animated dark fantasy action film released on February 9, 2010. Based on Dante's Inferno video game which is itself loosely based on Dante's Inferno, Dante must travel through the circles of Hell and battle demons, creatures, monsters, and even Lucifer himself to save his beloved Beatrice.",--Graham McTavish--Peter Jessop,Dante's Inferno: An Animated Epic,2010 animated films-2010 anime films-2010 films-2010 horror films-2010s action horror films-2010s fantasy action films-American action horror films-American adult animated films-American animated horror films-American anthology films-American dark fantasy films-American films-American horror anthology films-Demons in film-English-language films-Film Roman films-Films based on works by Dante Alighieri-Films set in hell-Japanese films-Production I.G-South Korean films-The Devil in film-Works based on Electronic Arts video games,na,Shūkō Murase,na,Shūkō Murase,English
Lake Placid 3,28465900,"Lake Placid 3 is a 2010 horror comedy television film directed by Griff Furst. The film is a sequel to Lake Placid 2 (2007) and the third installment in the Lake Placid film series. The film premiered on August 21, 2010 on Syfy, and was released to DVD later that year.",--Colin Ferguson--Jordan Grehs--Kacey Clarke--Kirsty Mitchell--Michael Ironside--Yancy Butler,Lake Placid 3,2010 action thriller films-2010 films-2010 horror films-2010 television films-American action thriller films-American comedy horror films-American films-American natural horror films-English-language films-Films about crocodilians-Films about hunters-Films directed by Griff Furst-Films set in 2008-Films set in 2010-Films set in Maine-Films shot in Bulgaria-Giant monster films-Horror television films-Lake Placid (film series)-Sony Pictures direct-to-video films-Stage 6 Films films-Syfy original films-Television sequel films,na,Griff Furst,na,Griff Furst,English
Red White & Blue (film),27964875,Red White & Blue is a 2010 revenge-thriller film written and directed by Simon Rumley.,Amanda Fuller--Marc Senter--Noah Taylor,Red White & Blue,"2010 black comedy films-2010 comedy films-2010 films-2010 horror films-2010 independent films-2010 psychological thriller films-2010s comedy-drama films-2010s erotic thriller films-2010s mystery thriller films-American black comedy films-American comedy-drama films-American comedy horror films-American erotic horror films-American erotic thriller films-American films-American horror drama films-American horror thriller films-American independent films-American mystery thriller films-American psychological horror films-American psychological thriller films-American rape and revenge films-American satirical films-English-language films-Films set in Austin, Texas-Films shot in Austin, Texas-Mystery horror films-Psychological drama films",na,Simon Rumley,na,Simon Rumley,English
The Tortured,27937333,"The Tortured is a 2010 Canadian-American horror-thriller film directed by Robert Lieberman, written by Marek Posival, and starring Erika Christensen, Jesse Metcalfe, Fulvio Cecere, and Bill Moseley.",Bill Moseley--Erika Christensen--Fulvio Cecere--Jesse Metcalfe,The Tortured,2010 films-2010 horror films-2010 horror thriller films-American films-American horror thriller films-American independent films-American mystery thriller films-Canadian films-Canadian horror thriller films-Canadian independent films-English-language films-Films directed by Robert Lieberman-Films shot in Vancouver-Rape and revenge films,na,Robert Lieberman,na,Robert Lieberman,English
Mothman (film),33863003,"Mothman is a 2010 Syfy television film starring Jewel Staite and Connor Fox. The film premiered on Syfy April 24, 2010 and was released on DVD on October 25, 2011. The film features the song Fuel"" by Surfact in the end credits and on the DVD menu.""",Connor Fox--Jewel Staite,Mothman,2010 films-2010 horror films-2010 television films-American films-Films set in West Virginia-Horror television films-Mothman-Syfy original films,na,na,na,na,English
